rangeBinIndexMax,rangeBinIndexPhase,maxVal,processingCyclesOut,rangeBinStartIndex,rangeBinEndIndex,unwrapPhasePeak_mm,outputFilterBreathOut,outputFilterHeartOut,heartRateEst_FFT,heartRateEst_FFT_4Hz,heartRateEst_xCorr,breathingRateEst_FFT,breathingRateEst_peakCount,heartRateEst_peakCount_filtered,confidenceMetricBreathOut,confidenceMetricHeartOut,confidenceMetricHeartOut_4Hz,sumEnergyBreathWfm,sumEnergyHeartWfm,confidenceMetricHeartOut_xCorr,reserved,reserved,reserved
0,18,1314612224.0,2185416,8,29,-23.750221252441406,-0.007179081439971924,0.011153776198625565,60.9375,114.84375,57.142860412597656,67.96875,12.890625,12.90322494506836,23.4375,6.254582405090332,5.856942653656006,0.26503971219062805,0.47102177143096924,2.344748020172119,5.5246782302856445,106.30248260498047,0.0
0,18,1143181824.0,2184788,8,29,-23.682769775390625,-0.004700750112533569,0.0724501833319664,60.9375,114.84375,57.142860412597656,67.96875,12.890625,12.765957832336426,23.4375,6.219307899475098,5.577734470367432,0.27350321412086487,0.46954527497291565,2.2084851264953613,4.53627347946167,99.3396224975586,0.0
0,18,1119319808.0,2199067,8,29,-23.676523208618164,-0.0014750659465789795,0.0910721942782402,60.9375,114.84375,57.142860412597656,67.96875,12.890625,12.765957832336426,18.75,6.417581081390381,5.475368499755859,0.2735033929347992,0.4695446789264679,2.2084851264953613,4.084821701049805,98.51971435546875,0.0
0,18,1120639872.0,2184342,8,29,-23.72404670715332,0.005688458681106567,0.05382020026445389,60.9375,114.84375,57.142860412597656,67.96875,12.890625,12.631579399108887,18.75,6.864168643951416,5.311619281768799,0.2735033631324768,0.46954450011253357,2.2084851264953613,3.346336603164673,93.84294128417969,0.0
0,18,1109317248.0,2184264,8,29,-23.72651481628418,0.007335364818572998,0.001888573169708252,60.9375,114.84375,57.142860412597656,67.96875,11.71875,12.631579399108887,18.75,7.158016681671143,5.249898910522461,0.2735031545162201,0.46954551339149475,2.2084851264953613,3.0655102729797363,89.1525650024414,0.0
0,18,1087375616.0,2183999,8,29,-23.60886001586914,0.007769852876663208,-0.10964027792215347,60.9375,114.84375,57.142860412597656,67.96875,11.71875,12.5,18.75,7.999072551727295,5.17879056930542,0.27350330352783203,0.46954527497291565,2.2084851264953613,2.5960028171539307,88.05650329589844,0.0
0,18,1091249152.0,2183963,8,29,-23.616594314575195,0.009312748908996582,-0.13893750309944153,60.9375,114.84375,57.142860412597656,67.96875,11.71875,12.5,18.75,6.835575580596924,5.168300628662109,0.27350330352783203,0.46954458951950073,2.2084851264953613,2.4231297969818115,93.30549621582031,0.0
0,18,1098666240.0,2184354,8,29,-23.604251861572266,0.015566617250442505,-0.10188475996255875,60.9375,114.84375,57.142860412597656,67.96875,11.71875,12.5,18.75,7.561062335968018,5.174602508544922,0.27350327372550964,0.4695456922054291,2.2084851264953613,2.343596935272217,98.22158813476562,0.0
0,18,1177023872.0,2184378,8,29,-23.679279327392578,0.01798364520072937,-0.046581923961639404,60.9375,114.84375,57.142860412597656,67.96875,11.71875,12.371133804321289,18.75,7.962039470672607,5.19913387298584,0.27350324392318726,0.4695442020893097,2.2084851264953613,2.4326486587524414,94.39544677734375,0.0
0,18,1248180352.0,2184452,8,29,-23.69399070739746,0.015569865703582764,0.05481941998004913,60.9375,114.84375,57.142860412597656,67.96875,11.71875,12.371133804321289,18.75,8.353635787963867,5.2470502853393555,0.27350348234176636,0.4695448875427246,2.2084851264953613,2.5174245834350586,86.76004791259766,0.0
0,18,1213094656.0,2184492,8,29,-23.673383712768555,0.010957062244415283,0.07099850475788116,60.9375,114.84375,57.142860412597656,67.96875,11.71875,12.371133804321289,18.75,8.530850410461426,5.260839462280273,0.2735031545162201,0.46954530477523804,2.2084851264953613,2.385739326477051,84.94242858886719,0.0
0,18,1360639872.0,2184514,8,29,-23.71953582763672,0.0035208463668823242,0.03460901975631714,60.9375,114.84375,57.142860412597656,67.96875,11.71875,12.371133804321289,18.75,8.489977836608887,5.251988887786865,0.2735031843185425,0.4695453643798828,2.2084851264953613,1.9873133897781372,78.99524688720703,0.0
0,18,1402953600.0,2184435,8,29,-23.74851417541504,-0.000257641077041626,0.009305095300078392,60.9375,114.84375,57.142860412597656,67.96875,11.71875,12.371133804321289,18.75,8.400275230407715,5.224954128265381,0.27350330352783203,0.46954479813575745,2.2084851264953613,1.7886483669281006,75.08877563476562,0.0
0,18,1224327424.0,2184275,8,29,-23.72708511352539,-0.01059696078300476,-0.00037984736263751984,60.9375,114.84375,57.142860412597656,67.96875,10.546875,12.371133804321289,18.75,8.048174858093262,5.1088128089904785,0.2735034227371216,0.46954455971717834,2.2084851264953613,1.5842976570129395,67.7736587524414,0.0
0,18,1149157632.0,2184168,8,29,-23.714509963989258,-0.015642017126083374,0.01472477801144123,60.9375,114.84375,57.142860412597656,67.96875,10.546875,12.5,18.75,10.298445701599121,5.018991470336914,0.27350327372550964,0.4695456326007843,2.2084851264953613,1.670540690422058,64.49339294433594,0.0
0,18,1200962560.0,2199336,8,29,-23.8078556060791,-0.021526575088500977,0.048694804310798645,60.9375,114.84375,57.142860412597656,67.96875,10.546875,12.631579399108887,18.75,7.580746650695801,4.745845794677734,0.2133059799671173,0.4844892621040344,2.164281129837036,2.1478705406188965,59.933555603027344,0.0
0,18,1257943296.0,2185008,8,29,-23.915176391601562,-0.024416297674179077,0.05295570567250252,60.9375,114.84375,57.142860412597656,67.96875,10.546875,12.631579399108887,18.75,7.498856544494629,4.570827484130859,0.21330596506595612,0.48449045419692993,2.164281129837036,2.5292389392852783,58.339027404785156,0.0
0,18,1301755008.0,2185074,8,29,-23.909395217895508,-0.03771352767944336,0.016419366002082825,60.9375,114.84375,57.142860412597656,67.96875,10.546875,12.765957832336426,18.75,9.180008888244629,4.144652366638184,0.2133060246706009,0.4844897389411926,2.164281129837036,4.288296699523926,53.63966751098633,0.0
0,18,1246320896.0,2185212,8,29,-23.862987518310547,-0.044274598360061646,-0.019507721066474915,60.9375,114.84375,57.142860412597656,67.96875,10.546875,12.90322494506836,18.75,9.152107238769531,3.8938050270080566,0.21330592036247253,0.484489768743515,2.164281129837036,5.81970739364624,51.14795684814453,0.0
0,18,1101322880.0,2185548,8,29,-23.702190399169922,-0.04980972409248352,-0.07320830225944519,60.9375,114.84375,57.142860412597656,67.96875,10.546875,12.90322494506836,18.75,7.710897445678711,3.347536087036133,0.21330609917640686,0.48448941111564636,2.164281129837036,9.356854438781738,50.21637725830078,0.0
0,18,1091081856.0,2191322,8,29,-23.6584529876709,-0.04546608030796051,-0.0684119313955307,70.3125,114.84375,57.142860412597656,67.96875,10.546875,13.043478965759277,18.75,7.840163707733154,3.0516583919525146,0.2133059948682785,0.4844891130924225,2.164281129837036,10.488333702087402,50.045658111572266,0.0
0,18,1021340352.0,2185708,8,29,-23.82872772216797,-0.031579360365867615,0.002824384719133377,70.3125,114.84375,57.142860412597656,67.96875,10.546875,13.043478965759277,18.75,8.589192390441895,2.4405007362365723,0.2133059799671173,0.48449045419692993,2.164281129837036,10.837103843688965,45.90361785888672,0.0
0,18,996715456.0,2185699,8,29,-23.924068450927734,-0.027024418115615845,0.03879451006650925,70.3125,114.84375,57.142860412597656,67.96875,10.546875,13.043478965759277,18.75,9.075639724731445,2.136207342147827,0.21330592036247253,0.48448997735977173,2.164281129837036,10.483712196350098,44.36094665527344,0.0
0,18,1162620032.0,2185584,8,29,-23.733552932739258,-0.03043578565120697,0.02708364836871624,70.3125,114.84375,57.142860412597656,67.96875,10.546875,10.344826698303223,23.4375,10.74523639678955,1.7123730182647705,0.21330593526363373,0.4844897389411926,2.164281129837036,10.105913162231445,41.58123016357422,0.0
0,18,1125833600.0,2185727,8,29,-23.692968368530273,-0.029956042766571045,-0.020755652338266373,70.3125,114.84375,57.142860412597656,67.96875,10.546875,10.256410598754883,23.4375,11.82160472869873,1.7009103298187256,0.21330635249614716,0.4844900667667389,2.164281129837036,9.99268627166748,39.71756362915039,0.0
0,18,1163329920.0,2185372,8,29,-23.76003646850586,-0.019453540444374084,-0.09284676611423492,70.3125,114.84375,57.142860412597656,67.96875,10.546875,10.084033966064453,23.4375,14.433758735656738,1.7036478519439697,0.2133060097694397,0.48448920249938965,2.164281129837036,9.05465030670166,42.45222091674805,0.0
0,18,1193743104.0,2185277,8,29,-23.788679122924805,-0.014609403908252716,-0.07724548876285553,70.3125,114.84375,57.142860412597656,67.96875,10.546875,10.084033966064453,23.4375,16.14385223388672,1.7115474939346313,0.21330583095550537,0.48448967933654785,2.164281129837036,8.36262035369873,43.31304168701172,0.0
0,18,1142176512.0,2184705,8,29,-23.761959075927734,-0.011205010116100311,0.03210025280714035,70.3125,114.84375,57.142860412597656,67.96875,10.546875,10.0,23.4375,11.901692390441895,1.734076738357544,0.21330589056015015,0.484489768743515,2.164281129837036,7.034007549285889,39.99825668334961,0.0
0,18,1184186112.0,2184566,8,29,-23.82337188720703,-0.009978041052818298,0.08209311962127686,70.3125,114.84375,57.142860412597656,67.96875,10.546875,10.0,23.4375,12.479046821594238,1.7475613355636597,0.20793560147285461,0.49495330452919006,2.078941583633423,6.4301676750183105,41.367984771728516,0.0
0,18,1320966656.0,2184191,8,29,-23.902591705322266,-0.010355457663536072,0.09767882525920868,70.3125,114.84375,57.142860412597656,67.96875,10.546875,9.91735553741455,23.4375,13.195548057556152,1.7803295850753784,0.20793549716472626,0.49495255947113037,2.078941583633423,5.394069671630859,47.38343048095703,0.0
0,18,1295635328.0,2184149,8,29,-23.964649200439453,-0.012939661741256714,0.06497026979923248,70.3125,114.84375,57.142860412597656,67.96875,10.546875,9.91735553741455,23.4375,23.53482437133789,1.796170711517334,0.20793551206588745,0.49495360255241394,2.078941583633423,5.022097110748291,47.12482452392578,0.0
0,18,1292868608.0,2182845,8,29,-24.060791015625,-0.02435816079378128,-0.02165491133928299,70.3125,114.84375,57.142860412597656,67.96875,10.546875,9.91735553741455,23.4375,14.13802433013916,1.820275902748108,0.20793519914150238,0.4949527084827423,2.078941583633423,4.934354305267334,42.9601936340332,0.0
0,18,1351198720.0,2182938,8,29,-23.888286590576172,-0.03278690576553345,-0.0492611862719059,70.3125,114.84375,57.142860412597656,67.96875,10.546875,9.91735553741455,23.4375,14.139119148254395,1.8268417119979858,0.2079358696937561,0.494953453540802,2.078941583633423,5.515900135040283,42.0255126953125,0.0
0,18,1057790336.0,2188639,8,29,-23.67522430419922,-0.036419644951820374,-0.03847367316484451,70.3125,114.84375,57.142860412597656,67.96875,10.546875,9.91735553741455,23.4375,14.15919017791748,1.8300639390945435,0.2079356461763382,0.49495232105255127,2.078941583633423,7.112054347991943,40.144405364990234,0.0
0,18,1036878848.0,2182839,8,29,-23.709354400634766,-0.028044067323207855,5.951058119535446e-05,70.3125,114.84375,57.142860412597656,67.96875,10.546875,9.91735553741455,23.4375,14.415270805358887,1.828450083732605,0.2079356461763382,0.4949527978897095,2.078941583633423,7.187318325042725,38.137184143066406,0.0
0,18,851303744.0,2182565,8,29,-23.410491943359375,-0.00987896416336298,0.08695006370544434,70.3125,114.84375,57.142860412597656,67.96875,9.375,9.91735553741455,23.4375,14.052804946899414,1.8205382823944092,0.2079353928565979,0.4949517846107483,2.078941583633423,6.192412853240967,39.32527542114258,0.0
0,18,1074925568.0,2182470,8,29,-23.347322463989258,-0.0021250806748867035,0.09304619580507278,70.3125,114.84375,57.142860412597656,67.96875,9.375,9.91735553741455,23.4375,14.084498405456543,1.8139498233795166,0.20793548226356506,0.4949524700641632,2.078941583633423,5.577686786651611,41.687808990478516,0.0
0,18,2147418112.0,2182384,8,29,-23.757898330688477,0.03145401552319527,-0.004764050245285034,70.3125,114.84375,57.142860412597656,67.96875,9.375,9.91735553741455,23.4375,13.654412269592285,1.797950267791748,0.20793551206588745,0.4949522912502289,2.078941583633423,5.68257474899292,39.27200698852539,0.0
0,18,1988804352.0,2182463,8,29,-24.143646240234375,0.03883807361125946,-0.07807779312133789,70.3125,114.84375,57.142860412597656,67.96875,9.375,9.91735553741455,23.4375,13.375284194946289,1.7869629859924316,0.20793543756008148,0.49495333433151245,2.078941583633423,6.622713565826416,40.356475830078125,0.0
0,17,2020596224.0,2182410,8,29,-23.653501510620117,0.009136620908975601,-0.20349469780921936,70.3125,114.84375,57.142860412597656,67.96875,9.375,10.0,23.4375,12.569241523742676,1.753637671470642,0.20793552696704865,0.49495282769203186,2.078941583633423,6.3902268409729,67.39049530029297,0.0
0,17,1688468224.0,2185428,8,29,-23.923519134521484,-0.03059406206011772,-0.2404709756374359,70.3125,114.84375,57.142860412597656,67.96875,9.375,10.0,23.4375,12.221601486206055,1.726597785949707,0.20793555676937103,0.4949533939361572,2.078941583633423,6.687200546264648,92.93411254882812,0.0
0,17,1184641408.0,2182210,8,29,-24.29166603088379,-0.13360963761806488,-0.20630154013633728,70.3125,114.84375,57.142860412597656,67.96875,9.375,10.0,23.4375,11.198202133178711,1.648743748664856,0.20861369371414185,0.4753616154193878,2.0574746131896973,29.123159408569336,134.0785675048828,0.0
0,17,1366735616.0,2197704,8,29,-24.707639694213867,-0.18444670736789703,-0.10511371493339539,70.3125,114.84375,57.142860412597656,67.96875,9.375,10.0,23.4375,10.677396774291992,1.598949909210205,0.20861393213272095,0.47536179423332214,2.0574746131896973,60.2314338684082,132.8990936279297,0.0
0,17,1104807424.0,2183282,8,29,-25.102441787719727,-0.2848687469959259,0.2479628026485443,70.3125,114.84375,57.142860412597656,67.96875,9.375,10.084033966064453,23.4375,15.013649940490723,1.4825342893600464,0.20861387252807617,0.47536182403564453,2.0574746131896973,179.12625122070312,152.1409149169922,0.0
0,17,931313856.0,2183386,8,29,-25.12057113647461,-0.33366039395332336,0.4234479069709778,70.3125,114.84375,57.142860412597656,67.96875,9.375,10.084033966064453,23.4375,13.711731910705566,1.4165031909942627,0.20861391723155975,0.4753626585006714,2.0574746131896973,272.5428771972656,234.18792724609375,0.0
0,17,857847744.0,2186427,8,29,-25.916812896728516,-0.39581722021102905,0.5391980409622192,70.3125,114.84375,57.142860412597656,67.96875,9.375,6.153846263885498,23.4375,18.641538619995117,1.323592185974121,0.20861391723155975,0.47536176443099976,2.0574746131896973,501.6514587402344,490.5841369628906,0.0
0,17,1074160640.0,2186688,8,29,-25.960620880126953,-0.4088848829269409,0.44532373547554016,70.3125,114.84375,57.142860412597656,67.96875,9.375,6.122448921203613,23.4375,17.676259994506836,1.6236745119094849,0.2086137980222702,0.4753618538379669,2.0574746131896973,618.673095703125,565.2115478515625,0.0
0,17,1136100864.0,2187543,8,29,-26.288921356201172,-0.4050079584121704,0.046876609325408936,70.3125,114.84375,57.142860412597656,67.96875,9.375,6.091370582580566,23.4375,15.399700164794922,2.2063934803009033,0.20861384272575378,0.47536134719848633,2.0574746131896973,817.8004760742188,545.687255859375,0.0
0,17,1633613824.0,2187468,8,29,-26.92191505432129,-0.39224720001220703,-0.181280255317688,70.3125,114.84375,57.142860412597656,67.96875,10.546875,6.060606479644775,23.4375,14.600096702575684,2.476362943649292,0.20861397683620453,0.4753609895706177,2.0574746131896973,889.8782958984375,534.8341674804688,0.0
0,17,1849967360.0,2187689,8,29,-27.40912628173828,-0.3850671052932739,-0.5257965326309204,70.3125,114.84375,57.142860412597656,67.96875,10.546875,6.030150890350342,23.4375,13.352714538574219,2.9932215213775635,0.20861397683620453,0.4753614068031311,2.0574746131896973,1001.6068115234375,689.3119506835938,0.0
0,17,1437722624.0,2187475,8,29,-27.630908966064453,-0.3893771171569824,-0.6087143421173096,70.3125,114.84375,57.142860412597656,67.96875,11.71875,6.030150890350342,28.125,13.032561302185059,3.245013475418091,0.20861388742923737,0.47536125779151917,2.0574746131896973,1053.0606689453125,840.1128540039062,0.0
0,17,1615727872.0,2187718,8,29,-27.999853134155273,-0.3878626823425293,-0.5385575890541077,70.3125,114.84375,57.142860412597656,67.96875,11.71875,6.030150890350342,28.125,12.933335304260254,3.709887981414795,0.20861390233039856,0.4753621220588684,2.0574746131896973,1140.828125,1083.9891357421875,0.0
0,17,1127845888.0,2187862,8,29,-28.396778106689453,-0.38001585006713867,-0.3719087839126587,70.3125,114.84375,57.142860412597656,67.96875,11.71875,6.030150890350342,28.125,12.904853820800781,3.917778730392456,0.20861408114433289,0.47536128759384155,2.0574746131896973,1171.1573486328125,1098.94775390625,0.0
0,17,2147483648.0,2187808,8,29,-28.834186553955078,-0.3637862205505371,0.12583649158477783,70.3125,114.84375,57.142860412597656,67.96875,11.71875,6.030150890350342,28.125,13.419241905212402,4.274051666259766,0.20861393213272095,0.4753613770008087,2.0574746131896973,1204.5810546875,1008.515380859375,0.0
0,17,2147352576.0,2187716,8,29,-29.00625228881836,-0.3568391799926758,0.35745471715927124,70.3125,114.84375,57.142860412597656,67.96875,11.71875,6.030150890350342,28.125,14.194045066833496,4.422500133514404,0.20861397683620453,0.4753616154193878,2.0574746131896973,1211.4571533203125,1021.9765625,0.0
0,17,2147418112.0,2187993,8,29,-29.260587692260742,-0.3239560127258301,0.5615593194961548,70.3125,114.84375,57.142860412597656,67.96875,11.71875,6.030150890350342,28.125,15.751365661621094,4.665348052978516,0.20861373841762543,0.47536173462867737,2.0574746131896973,1192.9404296875,1203.68359375,1.0
0,17,2147483648.0,2187245,8,29,-29.493759155273438,-0.29670166969299316,0.5177291035652161,70.3125,114.84375,57.142860412597656,67.96875,11.71875,6.030150890350342,28.125,16.81748390197754,4.762166500091553,0.20861372351646423,0.4753609001636505,2.0574746131896973,1161.6783447265625,1277.5211181640625,1.0
0,17,2147352576.0,2186733,8,29,-29.523183822631836,-0.23700523376464844,0.2532743215560913,70.3125,114.84375,57.142860412597656,67.96875,11.71875,6.030150890350342,23.4375,20.01902961730957,4.91632604598999,0.20861388742923737,0.4753602147102356,2.0574746131896973,1061.58203125,1262.713134765625,1.0
0,17,2147352576.0,2186229,8,29,-29.739452362060547,-0.20013761520385742,0.09532356262207031,70.3125,114.84375,57.142860412597656,67.96875,11.71875,6.030150890350342,23.4375,21.29945182800293,4.973229885101318,0.20861388742923737,0.475362628698349,2.0574746131896973,995.4788818359375,1204.12060546875,1.0
0,17,2147418112.0,2186157,8,29,-29.954776763916016,-0.11812305450439453,-0.14370211958885193,70.3125,114.84375,57.142860412597656,67.96875,11.71875,6.030150890350342,23.4375,22.77792739868164,5.048130512237549,0.2086135894060135,0.47536128759384155,2.0574746131896973,842.951904296875,1097.905029296875,1.0
0,17,2117741568.0,2191767,8,29,-29.980154037475586,-0.07862043380737305,-0.2052880823612213,70.3125,114.84375,57.142860412597656,67.96875,11.71875,6.030150890350342,23.4375,24.238801956176758,5.071168422698975,0.20861396193504333,0.4753613770008087,2.0574746131896973,764.837890625,1064.081298828125,1.0
0,17,1787314176.0,2186256,8,29,-30.096181869506836,0.008878231048583984,-0.235144704580307,70.3125,114.84375,57.142860412597656,67.96875,11.71875,6.030150890350342,23.4375,26.768123626708984,5.104261875152588,0.20861394703388214,0.4753619432449341,2.0574746131896973,620.8359985351562,1013.8807373046875,1.0
0,17,1543048448.0,2186168,8,29,-30.134057998657227,0.057239532470703125,-0.2145216464996338,70.3125,114.84375,57.142860412597656,67.96875,11.71875,6.030150890350342,23.4375,28.221435546875,5.115138530731201,0.208613783121109,0.47536176443099976,2.0574746131896973,562.0287475585938,986.1964721679688,1.0
0,17,2147418112.0,2185958,8,29,-30.249731063842773,0.14502573013305664,-0.13197645545005798,70.3125,114.84375,57.142860412597656,67.96875,11.71875,6.030150890350342,23.4375,34.3035774230957,5.1240739822387695,0.20861399173736572,0.4753607511520386,2.0574746131896973,485.7460021972656,913.6430053710938,1.0
0,17,2147418112.0,2186019,8,29,-30.29644012451172,0.1858673095703125,-0.08880716562271118,70.3125,114.84375,57.142860412597656,67.96875,11.71875,6.030150890350342,23.4375,36.98507308959961,5.12518835067749,0.20861397683620453,0.4753612279891968,2.0574746131896973,471.7180480957031,871.9041748046875,1.0
0,17,2147418112.0,2186039,8,29,-30.268529891967773,0.25890660285949707,-0.02489389479160309,70.3125,114.84375,57.142860412597656,67.96875,11.71875,6.030150890350342,23.4375,40.44385528564453,5.130884170532227,0.2086135894060135,0.4753614366054535,2.0574746131896973,494.15789794921875,788.5360107421875,1.0
0,17,2147418112.0,2186046,8,29,-30.02289581298828,0.2929809093475342,-0.000993981957435608,70.3125,114.84375,57.142860412597656,67.96875,11.71875,6.030150890350342,23.4375,45.0635986328125,5.1374831199646,0.20861385762691498,0.47536128759384155,2.0574746131896973,530.5798950195312,749.1096801757812,1.0
0,17,1647200640.0,2186105,8,29,-30.215864181518555,0.3675980567932129,0.058151960372924805,70.3125,114.84375,57.142860412597656,67.96875,11.71875,6.030150890350342,23.4375,42.34340286254883,5.1612348556518555,0.20861372351646423,0.4753611981868744,2.0574746131896973,662.3312377929688,678.055419921875,1.0
0,17,1539869952.0,2185950,8,29,-30.26383399963379,0.4017932415008545,0.09800852835178375,70.3125,114.84375,54.54545211791992,67.734375,11.71875,6.030150890350342,23.4375,43.2839469909668,5.179011344909668,0.20594312250614166,0.3591487407684326,2.060244560241699,757.5359497070312,648.95556640625,0.0
0,17,1662143872.0,2187456,8,29,-30.318315505981445,0.4459223747253418,0.1448763608932495,70.3125,114.84375,54.54545211791992,67.265625,11.71875,6.030150890350342,23.4375,38.005592346191406,5.224936485290527,0.20594346523284912,0.35914841294288635,2.060244560241699,976.6770629882812,604.5324096679688,0.0
0,17,1577789184.0,2187426,8,29,-30.401058197021484,0.4599118232727051,0.12474752217531204,70.3125,114.84375,54.54545211791992,67.03125,11.71875,6.030150890350342,23.4375,38.37959671020508,5.253110885620117,0.20594339072704315,0.3591480851173401,2.060244560241699,1090.5281982421875,582.0867919921875,0.0
0,17,2147418112.0,2187606,8,29,-30.367687225341797,0.4721353054046631,0.016714461147785187,70.3125,114.84375,54.54545211791992,66.5625,11.71875,6.030150890350342,23.4375,34.13090133666992,5.318829536437988,0.2059435099363327,0.3591482937335968,2.060244560241699,1303.8712158203125,528.2603759765625,0.0
0,17,2147418112.0,2187606,8,29,-30.29765510559082,0.47283124923706055,-0.03399178385734558,70.3125,114.84375,54.54545211791992,66.328125,11.71875,6.030150890350342,23.4375,4.8510518074035645,5.354763507843018,0.2059434950351715,0.35914817452430725,2.060244560241699,1397.053466796875,502.42510986328125,0.0
0,17,1779163008.0,2194142,8,29,-30.183456420898438,0.473172664642334,-0.04559676721692085,70.3125,114.84375,54.54545211791992,65.859375,11.71875,6.030150890350342,23.4375,4.443628311157227,5.4299774169921875,0.20594337582588196,0.3591495454311371,2.060244560241699,1556.7847900390625,456.0509338378906,0.0
0,17,2147418112.0,2188451,8,29,-30.050037384033203,0.473466157913208,-0.0034091435372829437,70.3125,114.84375,54.54545211791992,65.625,11.71875,6.030150890350342,23.4375,4.200732707977295,5.468155384063721,0.2059432566165924,0.3591492474079132,2.060244560241699,1625.2764892578125,433.25421142578125,0.0
0,17,2111032704.0,2188761,8,29,-29.85612678527832,0.47643721103668213,0.09640471637248993,70.3125,114.84375,54.54545211791992,65.625,11.71875,6.030150890350342,23.4375,3.806483507156372,5.5545172691345215,0.20594336092472076,0.359149307012558,2.060244560241699,1746.0185546875,396.92095947265625,0.0
0,17,2147352576.0,2188654,8,29,-29.600711822509766,0.4789472222328186,0.11153679341077805,70.3125,114.84375,54.54545211791992,65.625,11.71875,6.030150890350342,23.4375,3.6588692665100098,5.603299617767334,0.20594334602355957,0.35914939641952515,2.060244560241699,1800.80712890625,383.295166015625,0.0
0,17,2147483648.0,2188686,8,29,-29.398637771606445,0.4920355975627899,0.029929697513580322,70.3125,114.84375,54.54545211791992,65.625,11.71875,6.030150890350342,23.4375,3.4162352085113525,5.69206428527832,0.20594331622123718,0.35914862155914307,2.060244560241699,1911.3873291015625,350.02813720703125,0.0
0,17,2147418112.0,2188594,8,29,-29.115821838378906,0.5003926753997803,-0.0457284152507782,70.3125,114.84375,54.54545211791992,65.625,11.71875,6.030150890350342,23.4375,3.272085189819336,5.714912414550781,0.20594334602355957,0.3591483235359192,2.060244560241699,1970.641357421875,333.572265625,0.0
0,17,1806784512.0,2188473,8,29,-28.25369644165039,0.5214689373970032,-0.17342621088027954,70.3125,114.84375,54.54545211791992,65.625,7.03125,6.030150890350342,23.4375,3.0336945056915283,5.667437553405762,0.20594337582588196,0.35914915800094604,2.060244560241699,2100.792724609375,322.87945556640625,0.0
0,17,2147483648.0,2188310,8,29,-28.031251907348633,0.5436336994171143,-0.19202187657356262,70.3125,114.84375,54.54545211791992,65.625,7.03125,6.030150890350342,23.4375,2.971550226211548,5.58828067779541,0.20594333112239838,0.3591483235359192,2.060244560241699,2186.2509765625,325.1716613769531,0.0
0,17,2147418112.0,2188181,8,29,-27.543758392333984,0.601393461227417,-0.10691357403993607,70.3125,114.84375,54.54545211791992,65.390625,7.03125,6.060606479644775,23.4375,2.887436628341675,5.357372760772705,0.20801445841789246,0.32933786511421204,1.7929182052612305,2426.91796875,312.5246887207031,0.0
0,17,2147418112.0,2202088,8,29,-27.15801239013672,0.6286289691925049,-0.03210616111755371,70.3125,114.84375,54.54545211791992,65.15625,7.03125,6.091370582580566,23.4375,2.8606977462768555,5.23494815826416,0.20801441371440887,0.3293379247188568,1.7929182052612305,2579.400634765625,297.4138488769531,0.0
0,17,1926737408.0,2187673,8,29,-26.652128219604492,0.669111967086792,0.05260981619358063,70.3125,114.84375,54.54545211791992,64.6875,7.03125,6.153846263885498,23.4375,3.080425500869751,4.971184253692627,0.20801454782485962,0.3293381929397583,1.7929182052612305,2918.45263671875,270.1783142089844,0.0
0,17,1411771008.0,2187938,8,29,-26.388641357421875,0.682997465133667,0.037216976284980774,70.3125,114.84375,54.54545211791992,64.453125,7.03125,6.1855669021606445,23.4375,3.3383874893188477,4.834458351135254,0.20801453292369843,0.3293379247188568,1.7929182052612305,3093.093017578125,257.3619384765625,0.0
0,17,2147483648.0,2188026,8,29,-26.08125114440918,0.6982290744781494,-0.04145216941833496,70.3125,114.84375,54.54545211791992,63.984375,7.03125,6.217616558074951,23.4375,4.173337459564209,4.5517778396606445,0.20801448822021484,0.32933807373046875,1.7929182052612305,3424.7080078125,233.13218688964844,0.0
0,17,2147418112.0,2188200,8,29,-26.005054473876953,0.6963014602661133,-0.05410262942314148,70.3125,114.84375,54.54545211791992,63.75,7.03125,6.25,23.4375,4.746758460998535,4.403763771057129,0.2080143541097641,0.32933807373046875,1.7929182052612305,3567.07275390625,222.93911743164062,0.0
0,17,2147418112.0,2188218,8,29,-25.698511123657227,0.6574258804321289,0.022587060928344727,70.3125,116.015625,54.54545211791992,63.28125,7.03125,6.315789699554443,28.125,6.2902631759643555,4.125791549682617,0.20801444351673126,0.32933804392814636,1.7929182052612305,3740.609375,201.89439392089844,0.0
0,17,2096076928.0,2188326,8,29,-25.619426727294922,0.6254386901855469,0.08695618808269501,70.3125,116.015625,54.54545211791992,63.28125,7.03125,6.349206447601318,28.125,7.362341403961182,4.001073360443115,0.2080143839120865,0.329338014125824,1.7929182052612305,3757.72216796875,195.5803680419922,0.0
0,17,1795738880.0,2188402,8,29,-25.418567657470703,0.5415034294128418,0.18431472778320312,70.3125,116.015625,54.54545211791992,63.28125,7.03125,6.382978916168213,28.125,10.202116966247559,3.763140916824341,0.20801441371440887,0.32933828234672546,1.7929182052612305,3647.06787109375,203.49647521972656,0.0
0,17,1384488192.0,2188396,8,29,-25.24734115600586,0.49051332473754883,0.1979488581418991,70.3125,116.015625,54.54545211791992,63.28125,7.03125,6.45161247253418,28.125,11.784195899963379,3.654759168624878,0.2080143839120865,0.3293379247188568,1.7929182052612305,3522.96435546875,212.9135284423828,0.0
